      1.00000       2.0408143
      1.50000       2.0612157
      2.40000       2.0828156
      3.60000       2.1294256
      5.50000       2.2226213
      8.50000       2.3374411
      13.0000       2.4657390
      20.0000       2.6178307
      20.0000       2.6178307
