0    1978.52939417	    1.002926	    0.010000	       0.99990132	0.0001030
0    1978.54982654	    1.002968	    0.010000	       0.99996731	0.0001030
0    1978.57025881	    1.002806	    0.010000	       0.99983302	0.0001030
0    1978.59069098	    1.002858	    0.010000	       0.99991337	0.0001030
0    1978.61112335	    1.002825	    0.010000	       0.99990398	0.0001030
0    1978.63155562	    1.002889	    0.010000	       0.99999421	0.0001030
0    1978.65198799	    1.002929	    0.010000	       1.00005941	0.0001030
0    1978.67242016	    1.002786	    0.010000	       0.99994365	0.0001030
0    1978.71328480	    1.002744	    0.010000	       0.99995108	0.0001030
0    1978.73371697	    1.002699	    0.010000	       0.99993372	0.0001030
0    1978.75414923	    1.002699	    0.010000	       0.99995915	0.0001030
0    1978.77458160	    1.002518	    0.010000	       0.99980617	0.0001030
0    1978.79501387	    1.002645	    0.010000	       0.99995517	0.0001030
0    1978.81544603	    1.002499	    0.010000	       0.99983109	0.0001030
0    1978.83587840	    1.002643	    0.010000	       0.99999943	0.0001030
0    1978.85631066	    1.002623	    0.010000	       1.00000455	0.0001030
0    1978.87674282	    1.002486	    0.010000	       0.99989147	0.0001030
0    1978.89717519	    1.002535	    0.010000	       0.99995855	0.0001030
0    1978.91760745	    1.002582	    0.010000	       1.00002344	0.0001030
0    1978.93803961	    1.002548	    0.010000	       1.00001104	0.0001030
0    1978.95847198	    1.002709	    0.010000	       1.00019524	0.0001030
0    1978.97890424	    1.002732	    0.010000	       1.00023352	0.0001030
0    1978.99933640	    1.002556	    0.010000	       1.00006987	0.0001030
0    1979.01976876	    1.002528	    0.010000	       1.00005537	0.0001030
0    1979.06063318	    1.002549	    0.010000	       1.00010114	0.0001030
0    1979.08106554	    1.002412	    0.010000	       0.99997908	0.0001030
0    1979.10149780	    1.002550	    0.010000	       1.00012979	0.0001030
0    1979.12193016	    1.002536	    0.010000	       1.00012915	0.0001030
0    1979.14236232	    1.002454	    0.010000	       1.00005726	0.0001030
0    1979.16279457	    1.002494	    0.010000	       1.00010690	0.0001030
0    1979.18322683	    1.002262	    0.010000	       0.99988722	0.0001030
0    1979.20365909	    1.002331	    0.010000	       0.99996665	0.0001030
0    1979.22409134	    1.002161	    0.010000	       0.99980542	0.0001030
0    1979.24452360	    1.002100	    0.010000	       0.99975281	0.0001030
0    1979.28538811	    1.002159	    0.010000	       0.99982626	0.0001030
0    1979.30582036	    1.002130	    0.010000	       0.99980187	0.0001030
0    1979.32625262	    1.002328	    0.010000	       1.00000506	0.0001030
0    1979.34668487	    1.002263	    0.010000	       0.99994902	0.0001030
0    1979.36711722	    1.002438	    0.010000	       1.00013062	0.0001030
0    1979.38754938	    1.002184	    0.010000	       0.99988327	0.0001030
0    1979.40798163	    1.002141	    0.010000	       0.99984587	0.0001030
0    1979.42841398	    1.002320	    0.010000	       1.00003027	0.0001030
0    1979.44884613	    1.002174	    0.010000	       0.99988934	0.0001030
0    1979.46927838	    1.002350	    0.010000	       1.00007030	0.0001030
0    1979.48971073	    1.002265	    0.010000	       0.99999058	0.0001030
0    1979.51014288	    1.002357	    0.010000	       1.00008348	0.0001030
0    1979.53057513	    1.002121	    0.010000	       0.99985315	0.0001030
0    1979.55100748	    1.002196	    0.010000	       0.99992834	0.0001030
0    1979.57143963	    1.002285	    0.010000	       1.00002155	0.0001030
0    1979.59187197	    1.002286	    0.010000	       1.00002323	0.0001030
0    1979.61230422	    1.002362	    0.010000	       1.00010402	0.0001030
0    1979.63273647	    1.002301	    0.010000	       1.00004534	0.0001030
0    1979.65316871	    1.002228	    0.010000	       0.99997466	0.0001030
0    1979.67360096	    1.002377	    0.010000	       1.00012662	0.0001030
0    1979.69403320	    1.002152	    0.010000	       0.99990775	0.0001030
0    1979.71446545	    1.002446	    0.010000	       1.00020351	0.0001030
0    1979.73489769	    1.002256	    0.010000	       1.00001633	0.0001030
0    1979.75532994	    1.002341	    0.010000	       1.00010432	0.0001030
0    1979.77576218	    1.002179	    0.010000	       0.99994768	0.0001030
0    1979.79619442	    1.002263	    0.010000	       1.00003583	0.0001030
0    1979.81662667	    1.002224	    0.010000	       1.00000216	0.0001030
0    1979.83705901	    1.002311	    0.010000	       1.00009245	0.0001030
0    1979.85749115	    1.002268	    0.010000	       1.00005485	0.0001030
0    1979.87792339	    1.002230	    0.010000	       1.00002188	0.0001030
0    1979.89835563	    1.002188	    0.010000	       0.99998363	0.0001030
0    1979.91878787	    1.002327	    0.010000	       1.00012452	0.0001030
0    1979.93922011	    1.002633	    0.010000	       1.00043160	0.0001030
0    1979.95965235	    1.002251	    0.010000	       1.00005153	0.0001030
0    1979.98008459	    1.002110	    0.010000	       0.99991103	0.0001030
0    1980.00051683	    1.002066	    0.010000	       0.99986991	0.0001030
0    1980.02094907	    1.002090	    0.010000	       0.99989589	0.0001030
0    1980.04138130	    1.002103	    0.010000	       0.99991639	0.0001030
0    1980.06181364	    1.002246	    0.010000	       1.00006563	0.0001030
0    1980.08224578	    1.002206	    0.010000	       1.00002989	0.0001030
0    1980.10267801	    1.002220	    0.010000	       1.00004675	0.0001030
0    1980.12311035	    1.002175	    0.010000	       1.00000840	0.0001030
0    1980.14354248	    1.002132	    0.010000	       0.99996884	0.0001030
0    1980.16397472	    1.002254	    0.010000	       1.00009135	0.0001030
0    1980.18440705	    1.002255	    0.010000	       1.00009971	0.0001030
0    1980.20483929	    1.002257	    0.010000	       1.00010625	0.0001030
0    1980.22527142	    1.002124	    0.010000	       0.99998102	0.0001030
0    1980.24570375	    1.002108	    0.010000	       0.99997489	0.0001030
0    1980.26613598	    1.002186	    0.010000	       1.00006225	0.0001030
0    1980.28656812	    1.002029	    0.010000	       0.99991263	0.0001030
0    1980.30700045	    1.002083	    0.010000	       0.99997564	0.0001030
0    1980.32743268	    0.998535	    0.010000	       0.99644503	0.0001030
0    1980.34786481	    0.995808	    0.010000	       0.99373257	0.0001030
0    1980.36829714	    0.996533	    0.010000	       0.99446150	0.0001030
0    1980.38872937	    0.995660	    0.010000	       0.99359593	0.0001030
0    1980.40916150	    0.995702	    0.010000	       0.99365197	0.0001030
0    1980.42959382	    0.996684	    0.010000	       0.99463966	0.0001030
0    1980.45002605	    1.000685	    0.010000	       0.99864248	0.0001030
0    1980.47045828	    1.002032	    0.010000	       0.99999465	0.0001030
0    1980.49089051	    1.002049	    0.010000	       1.00001768	0.0001030
0    1980.51132273	    1.002067	    0.010000	       1.00004291	0.0001030
0    1980.53175506	    1.001927	    0.010000	       0.99991481	0.0001030
0    1980.55218719	    1.001993	    0.010000	       0.99999119	0.0001030
0    1980.57261941	    1.001776	    0.010000	       0.99978324	0.0001030
0    1980.59305174	    1.001979	    0.010000	       0.99999539	0.0001030
0    1980.63391608	    1.001989	    0.010000	       1.00001551	0.0001030
0    1980.65434841	    1.001921	    0.010000	       0.99995326	0.0001030
0    1980.67478053	    1.002093	    0.010000	       1.00013283	0.0001030
0    1980.69521275	    1.001927	    0.010000	       0.99997647	0.0001030
0    1980.71564508	    1.001864	    0.010000	       0.99992116	0.0001030
0    1980.73607720	    1.001908	    0.010000	       0.99997034	0.0001030
0    1980.75650942	    1.001883	    0.010000	       0.99995318	0.0001030
0    1980.77694174	    1.001949	    0.010000	       1.00002876	0.0001030
0    1980.79737386	    1.001859	    0.010000	       0.99994645	0.0001030
0    1980.81780608	    1.001928	    0.010000	       1.00002514	0.0001030
0    1980.83823840	    1.001985	    0.010000	       1.00009185	0.0001030
0    1980.85867052	    1.001876	    0.010000	       0.99999102	0.0001030
0    1980.87910274	    1.001851	    0.010000	       0.99997088	0.0001030
0    1980.89953505	    1.001866	    0.010000	       1.00000264	0.0001030
0    1980.91996717	    1.001690	    0.010000	       0.99983328	0.0001030
0    1980.94039939	    1.001863	    0.010000	       1.00001298	0.0001030
0    1980.96083170	    1.001610	    0.010000	       0.99976459	0.0001030
0    1980.98126382	    1.001805	    0.010000	       0.99996746	0.0001030
0    1981.00169614	    1.001798	    0.010000	       0.99996895	0.0001030
0    1981.02212835	    1.001756	    0.010000	       0.99993721	0.0001030
0    1981.04256057	    1.001815	    0.010000	       1.00000517	0.0001030
0    1981.06299278	    1.001703	    0.010000	       0.99989863	0.0001030
0    1981.08342499	    1.001739	    0.010000	       0.99994277	0.0001030
0    1981.10385721	    1.001871	    0.010000	       1.00008141	0.0001030
0    1981.12428942	    1.001745	    0.010000	       0.99996587	0.0001030
0    1981.14472163	    1.001706	    0.010000	       0.99993758	0.0001030
0    1981.16515384	    1.001783	    0.010000	       1.00002226	0.0001030
0    1981.18558616	    1.001727	    0.010000	       0.99997354	0.0001030
0    1981.20601827	    1.001690	    0.010000	       0.99994237	0.0001030
0    1981.22645048	    1.001737	    0.010000	       1.00000102	0.0001030
0    1981.24688279	    1.001745	    0.010000	       1.00002138	0.0001030
0    1981.26731490	    1.001629	    0.010000	       0.99991230	0.0001030
0    1981.28774711	    1.001650	    0.010000	       0.99994284	0.0001030
0    1981.30817942	    1.001847	    0.010000	       1.00014913	0.0001030
0    1981.32861152	    1.001718	    0.010000	       1.00003020	0.0001030
0    1981.34904373	    1.001682	    0.010000	       1.00000503	0.0001030
0    1981.36947604	    1.001529	    0.010000	       0.99986431	0.0001030
0    1981.38990815	    1.001837	    0.010000	       1.00018323	0.0001030
0    1981.41034035	    1.001684	    0.010000	       1.00004284	0.0001030
0    1981.43077256	    1.001604	    0.010000	       0.99997583	0.0001030
0    1981.45120476	    1.001702	    0.010000	       1.00008541	0.0001030
0    1981.47163707	    1.001511	    0.010000	       0.99991015	0.0001030
0    1981.49206917	    1.001664	    0.010000	       1.00007766	0.0001030
0    1981.51250138	    1.001582	    0.010000	       1.00001040	0.0001030
0    1981.59423029	    1.001419	    0.010000	       0.99991655	0.0001030
0    1981.61466249	    1.001543	    0.010000	       1.00005663	0.0001030
0    1981.63509459	    1.001329	    0.010000	       0.99986124	0.0001030
0    1981.65552690	    1.001546	    0.010000	       1.00009662	0.0001030
0    1981.67595910	    1.001379	    0.010000	       0.99994699	0.0001030
0    1981.69639120	    1.001591	    0.010000	       1.00017398	0.0001030
0    1981.71682350	    1.001261	    0.010000	       0.99986124	0.0001030
0    1981.73725570	    1.001448	    0.010000	       1.00006867	0.0001030
0    1981.75768779	    1.001413	    0.010000	       1.00005302	0.0001030
0    1981.77812009	    1.001329	    0.010000	       0.99998803	0.0001030
0    1981.79855229	    1.001379	    0.010000	       1.00006089	0.0001030
0    1981.81898439	    1.001544	    0.010000	       1.00024552	0.0001030
0    1981.83941668	    1.001368	    0.010000	       1.00008809	0.0001030
0    1981.85984888	    1.001059	    0.010000	       0.99979895	0.0001030
0    1981.88028108	    1.001477	    0.010000	       1.00024221	0.0001030
0    1981.90071327	    1.001328	    0.010000	       1.00011822	0.0001030
0    1981.92114547	    1.001240	    0.010000	       1.00005489	0.0001030
0    1981.94157776	    1.001193	    0.010000	       1.00003503	0.0001030
0    1981.96200986	    1.001060	    0.010000	       0.99992780	0.0001030
0    1981.98244205	    1.000982	    0.010000	       0.99987652	0.0001030
0    1982.00287434	    1.001111	    0.010000	       1.00003276	0.0001030
0    1982.02330654	    1.000954	    0.010000	       0.99990564	0.0001030
0    1982.04373863	    1.000883	    0.010000	       0.99986392	0.0001030
0    1982.06417092	    1.000979	    0.010000	       0.99999031	0.0001030
0    1982.08460311	    1.000850	    0.010000	       0.99989001	0.0001030
0    1982.10503520	    1.001001	    0.010000	       1.00006492	0.0001030
0    1982.12546749	    1.000950	    0.010000	       1.00004534	0.0001030
0    1982.14589958	    1.000857	    0.010000	       0.99998345	0.0001030
0    1982.18676406	    1.000765	    0.010000	       0.99995269	0.0001030
0    1982.20719615	    1.000868	    0.010000	       1.00008868	0.0001030
0    1982.22762834	    1.000743	    0.010000	       0.99999688	0.0001030
0    1982.24806063	    1.000645	    0.010000	       0.99993059	0.0001030
0    1982.26849272	    1.000638	    0.010000	       0.99995734	0.0001030
0    1982.28892490	    1.000650	    0.010000	       1.00000404	0.0001030
0    1982.30935719	    1.000481	    0.010000	       0.99986969	0.0001030
0    1982.32978928	    1.000597	    0.010000	       1.00002216	0.0001030
0    1982.35022146	    1.000642	    0.010000	       1.00010132	0.0001030
0    1982.37065375	    1.000466	    0.010000	       0.99996270	0.0001030
0    1982.39108593	    1.000461	    0.010000	       0.99998997	0.0001030
0    1982.41151812	    1.000428	    0.010000	       0.99999201	0.0001030
0    1982.43195030	    1.000221	    0.010000	       0.99982213	0.0001030
0    1982.45238248	    1.000502	    0.010000	       1.00013753	0.0001030
0    1982.47281467	    1.000418	    0.010000	       1.00009242	0.0001030
0    1982.49324685	    1.000399	    0.010000	       1.00010889	0.0001030
0    1982.51367903	    1.000396	    0.010000	       1.00014316	0.0001030
0    1982.53411131	    1.000259	    0.010000	       1.00004420	0.0001030
0    1982.55454340	    1.000319	    0.010000	       1.00013976	0.0001030
0    1982.57497558	    1.000034	    0.010000	       0.99988752	0.0001030
0    1982.61583994	    1.000154	    0.010000	       1.00008370	0.0001030
0    1982.65670439	    1.000073	    0.010000	       1.00008038	0.0001030
0    1982.67713647	    0.999787	    0.010000	       0.99983576	0.0001030
0    1982.69756865	    0.999757	    0.010000	       0.99984226	0.0001030
0    1982.71800093	    0.999896	    0.010000	       1.00002450	0.0001030
0    1982.73843301	    0.999728	    0.010000	       0.99989593	0.0001030
0    1982.75886518	    0.999737	    0.010000	       0.99994424	0.0001030
0    1982.77929746	    0.999789	    0.010000	       1.00003616	0.0001030
0    1982.79972954	    0.999624	    0.010000	       0.99991061	0.0001030
0    1982.82016171	    0.999717	    0.010000	       1.00003824	0.0001030
0    1982.84059399	    0.999767	    0.010000	       1.00012820	0.0001030
0    1982.86102616	    0.999637	    0.010000	       1.00004079	0.0001030
0    1982.90189051	    0.999475	    0.010000	       0.99995579	0.0001030
0    1982.92232258	    0.999496	    0.010000	       1.00001356	0.0001030
0    1982.94275485	    0.999382	    0.010000	       0.99994037	0.0001030
0    1982.98361910	    0.999362	    0.010000	       1.00000066	0.0001030
0    1983.00405137	    0.999359	    0.010000	       1.00003738	0.0001030
0    1983.02448354	    0.999399	    0.010000	       1.00012066	0.0001030
0    1983.04491561	    0.999331	    0.010000	       1.00009184	0.0001030
0    1983.06534788	    0.999127	    0.010000	       0.99992964	0.0001030
0    1983.08578005	    0.998938	    0.010000	       0.99978476	0.0001030
0    1983.10621212	    0.999123	    0.010000	       1.00000776	0.0001030
0    1983.12664439	    0.999076	    0.010000	       1.00000159	0.0001030
0    1983.14707656	    0.998992	    0.010000	       0.99995835	0.0001030
0    1983.18794089	    0.998961	    0.010000	       1.00000906	0.0001030
0    1983.20837306	    0.998937	    0.010000	       1.00002430	0.0001030
0    1983.22880523	    0.998851	    0.010000	       0.99997794	0.0001030
0    1983.24923739	    0.998760	    0.010000	       0.99992780	0.0001030
0    1983.26966956	    0.998752	    0.010000	       0.99996135	0.0001030
0    1983.29010172	    0.998906	    0.010000	       1.00015470	0.0001030
0    1983.31053389	    0.998915	    0.010000	       1.00020531	0.0001030
0    1983.33096605	    0.998663	    0.010000	       0.99999229	0.0001030
0    1983.35139832	    0.998625	    0.010000	       0.99999337	0.0001030
0    1983.37183048	    0.998633	    0.010000	       1.00004098	0.0001030
0    1983.39226254	    0.998543	    0.010000	       0.99998970	0.0001030
0    1983.41269481	    0.998564	    0.010000	       1.00004925	0.0001030
0    1983.43312697	    0.998313	    0.010000	       0.99983668	0.0001030
0    1983.45355903	    0.998228	    0.010000	       0.99979334	0.0001030
0    1983.47399129	    0.998472	    0.010000	       1.00007509	0.0001030
0    1983.49442345	    0.998470	    0.010000	       1.00011225	0.0001030
0    1983.53528777	    0.998296	    0.010000	       1.00000717	0.0001030
0    1983.55571993	    0.998117	    0.010000	       0.99986015	0.0001030
0    1983.57615199	    0.998194	    0.010000	       0.99997664	0.0001030
0    1983.59658425	    0.998108	    0.010000	       0.99992729	0.0001030
0    1983.61701641	    0.998146	    0.010000	       0.99999821	0.0001030
0    1983.63744847	    0.998034	    0.010000	       0.99992443	0.0001030
0    1983.65788073	    0.998068	    0.010000	       0.99999483	0.0001030
0    1983.67831278	    0.998036	    0.010000	       1.00000019	0.0001030
0    1983.69874504	    0.998013	    0.010000	       1.00001479	0.0001030
0    1983.71917720	    0.998009	    0.010000	       1.00004615	0.0001030
0    1983.73960925	    0.997944	    0.010000	       1.00001790	0.0001030
0    1983.76004141	    0.997846	    0.010000	       0.99995636	0.0001030
0    1983.78047366	    0.997871	    0.010000	       1.00001671	0.0001030
0    1983.80090582	    0.997764	    0.010000	       0.99994335	0.0001030
0    1983.82133797	    0.997880	    0.010000	       1.00009151	0.0001030
0    1983.84177012	    0.997704	    0.010000	       0.99994901	0.0001030
0    1983.88263453	    0.997813	    0.010000	       1.00011952	0.0001030
0    1983.90306658	    0.997586	    0.010000	       0.99992657	0.0001030
0    1983.92349873	    0.997681	    0.010000	       1.00004801	0.0001030
0    1983.94393098	    0.997685	    0.010000	       1.00008384	0.0001030
0    1983.96436303	    0.997406	    0.010000	       0.99982953	0.0001030
0    1984.00522744	    0.997552	    0.010000	       1.00003209	0.0001030
0    1984.02565948	    0.997361	    0.010000	       0.99986670	0.0001030
0    1984.04609163	    0.997503	    0.010000	       1.00003236	0.0001030
0    1984.06652388	    0.997472	    0.010000	       1.00002767	0.0001030
0    1984.08695593	    0.997344	    0.010000	       0.99993132	0.0001030
0    1984.10738808	    0.997400	    0.010000	       1.00001084	0.0001030
0    1984.16868452	    0.997354	    0.010000	       1.00005726	0.0001030
0    1984.18911677	    0.997129	    0.010000	       0.99985929	0.0001030
0    1984.20954891	    0.995577	    0.010000	       0.99833986	0.0001030
0    1984.22998096	    0.994963	    0.010000	       0.99774894	0.0001030
0    1984.25041320	    0.995010	    0.010000	       0.99782328	0.0001030
0    1984.27084535	    0.994990	    0.010000	       0.99782945	0.0001030
0    1984.29127749	    0.995149	    0.010000	       0.99801124	0.0001030
0    1984.31170963	    0.994954	    0.010000	       0.99783453	0.0001030
0    1984.33214178	    0.995232	    0.010000	       0.99813684	0.0001030
0    1984.35257402	    0.996711	    0.010000	       0.99964003	0.0001030
0    1984.37300606	    0.997043	    0.010000	       0.99998810	0.0001030
0    1984.43430249	    0.996994	    0.010000	       1.00000865	0.0001030
0    1984.47516677	    0.997019	    0.010000	       1.00007717	0.0001030
0    1984.51603095	    0.996850	    0.010000	       0.99995035	0.0001030
0    1984.53646318	    0.996848	    0.010000	       0.99996633	0.0001030
0    1984.55689532	    0.996885	    0.010000	       1.00002498	0.0001030
0    1984.57732736	    0.996808	    0.010000	       0.99996592	0.0001030
0    1984.59775960	    0.996721	    0.010000	       0.99989858	0.0001030
0    1984.61819174	    0.996945	    0.010000	       1.00013825	0.0001030
0    1984.63862387	    0.996890	    0.010000	       1.00010185	0.0001030
0    1984.65905601	    0.996756	    0.010000	       0.99998334	0.0001030
0    1984.67948814	    0.996739	    0.010000	       0.99998133	0.0001030
0    1984.69992028	    0.996825	    0.010000	       1.00008172	0.0001030
0    1984.72035251	    0.996753	    0.010000	       1.00002089	0.0001030
0    1984.74078455	    0.996823	    0.010000	       1.00010306	0.0001030
0    1984.76121678	    0.996811	    0.010000	       1.00010614	0.0001030
0    1984.78164892	    0.996734	    0.010000	       1.00004139	0.0001030
0    1984.80208095	    0.996634	    0.010000	       0.99995264	0.0001030
0    1984.82251318	    0.996789	    0.010000	       1.00011758	0.0001030
0    1984.84294532	    0.996510	    0.010000	       0.99984907	0.0001030
0    1984.86337735	    0.996739	    0.010000	       1.00008875	0.0001030
0    1984.88380958	    0.996776	    0.010000	       1.00013036	0.0001030
0    1984.90424171	    0.996497	    0.010000	       0.99986000	0.0001030
0    1984.94510597	    0.996475	    0.010000	       0.99984981	0.0001030
0    1984.96553810	    0.996567	    0.010000	       0.99995125	0.0001030
0    1984.98597013	    0.996555	    0.010000	       0.99994446	0.0001030
0    1985.00640236	    0.996506	    0.010000	       0.99989931	0.0001030
0    1985.02683449	    0.996437	    0.010000	       0.99983685	0.0001030
0    1985.04726662	    0.996429	    0.010000	       0.99982050	0.0001030
0    1985.06769874	    0.996526	    0.010000	       0.99991709	0.0001030
0    1985.08813087	    0.996346	    0.010000	       0.99974168	0.0001030
0    1985.10856300	    0.996633	    0.010000	       1.00005132	0.0001030
0    1985.12899512	    0.996811	    0.010000	       1.00022786	0.0001030
0    1985.14942725	    0.996671	    0.010000	       1.00008420	0.0001030
0    1985.16985928	    0.996538	    0.010000	       0.99994765	0.0001030
0    1985.19029150	    0.996713	    0.010000	       1.00011831	0.0001030
0    1985.21072363	    0.996482	    0.010000	       0.99988236	0.0001030
0    1985.25158787	    0.996525	    0.010000	       0.99991366	0.0001030
0    1985.27202000	    0.996616	    0.010000	       0.99999831	0.0001030
0    1985.29245222	    0.996645	    0.010000	       1.00002086	0.0001030
0    1985.31288424	    0.996640	    0.010000	       1.00000792	0.0001030
0    1985.33331636	    0.996506	    0.010000	       0.99986519	0.0001030
0    1985.35374859	    0.996575	    0.010000	       0.99992687	0.0001030
0    1985.37418061	    0.996689	    0.010000	       1.00003327	0.0001030
0    1985.39461273	    0.996754	    0.010000	       1.00008925	0.0001030
0    1985.41504495	    0.996646	    0.010000	       0.99997251	0.0001030
0    1985.43547697	    0.996699	    0.010000	       1.00001741	0.0001030
0    1985.45590909	    0.996674	    0.010000	       0.99998219	0.0001030
0    1985.47634131	    0.996810	    0.010000	       1.00010771	0.0001030
0    1985.49677333	    0.996746	    0.010000	       1.00003162	0.0001030
0    1985.51720545	    0.996758	    0.010000	       1.00003532	0.0001030
0    1985.53763766	    0.996726	    0.010000	       0.99999568	0.0001030
0    1985.55806978	    0.996823	    0.010000	       1.00008315	0.0001030
0    1985.59893401	    0.996663	    0.010000	       0.99990972	0.0001030
0    1985.61936613	    0.996911	    0.010000	       1.00014624	0.0001030
0    1985.63979815	    0.996847	    0.010000	       1.00006955	0.0001030
0    1985.66023036	    0.996819	    0.010000	       1.00003086	0.0001030
0    1985.70109469	    0.996725	    0.010000	       0.99991760	0.0001030
0    1985.72152671	    0.996849	    0.010000	       1.00003362	0.0001030
0    1985.74195882	    0.997059	    0.010000	       1.00023128	0.0001030
0    1985.76239103	    0.996919	    0.010000	       1.00007548	0.0001030
0    1985.78282305	    0.996880	    0.010000	       1.00002417	0.0001030
0    1985.80325516	    0.996937	    0.010000	       1.00006579	0.0001030
0    1985.84411938	    0.997087	    0.010000	       1.00018857	0.0001030
0    1985.86455149	    0.996846	    0.010000	       0.99992269	0.0001030
0    1985.88498360	    0.997017	    0.010000	       1.00008248	0.0001030
0    1985.90541571	    0.996783	    0.010000	       0.99983458	0.0001030
0    1985.92584783	    0.996793	    0.010000	       0.99983151	0.0001030
0    1985.94627993	    0.996844	    0.010000	       0.99987354	0.0001030
0    1985.96671204	    0.996644	    0.010000	       0.99965777	0.0001030
0    1985.98714415	    0.996667	    0.010000	       0.99966720	0.0001030
0    1986.00757626	    0.996948	    0.010000	       0.99993590	0.0001030
0    1986.02800837	    0.996923	    0.010000	       0.99989734	0.0001030
0    1986.04844048	    0.997051	    0.010000	       1.00001275	0.0001030
0    1986.06887268	    0.997016	    0.010000	       0.99996705	0.0001030
0    1986.08930469	    0.997255	    0.010000	       1.00019803	0.0001030
0    1986.10973680	    0.997136	    0.010000	       1.00006253	0.0001030
0    1986.13016900	    0.996977	    0.010000	       0.99988326	0.0001030
0    1986.15060101	    0.997116	    0.010000	       1.00000688	0.0001030
0    1986.17103321	    0.997149	    0.010000	       1.00002543	0.0001030
0    1986.19146532	    0.997155	    0.010000	       1.00001277	0.0001030
0    1986.21189732	    0.997133	    0.010000	       0.99997576	0.0001030
0    1986.23232953	    0.997133	    0.010000	       0.99996022	0.0001030
0    1986.25276163	    0.997143	    0.010000	       0.99995731	0.0001030
